code,mean,map,pre,rec,f1
ReadDispatcher,0.752955612540245,0,0,0,0
IDroneMonitoringRemoteService,0.7351512283086777,0.2,0.16666666666666666,1.0,0.2857142857142857
NVector,0.7408033668994902,0,0,0,0
MonitoringDispatchThread,0.7833745968341828,0.25,0.2,1.0,0.33333333333333337
LlaCoordinate,0.7532183309396108,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666
PatternTask,0.741883659362793,0.5,0.5,0.5,0.5
IUAVProxy,0.7612922062476476,0,0,0,0
DroneFleetManager,0.738932611544927,0.3333333333333333,0.3333333333333333,0.125,0.18181818181818182
FRControlsComponent,0.7529701206419204,0.2,0.1111111111111111,0.3333333333333333,0.16666666666666666
UAVProxy,0.7633163523674011,0,0,0,0
RemoteManager,0.7323203961054484,0,0,0,0
